media_name,id,indexed_date,language,media_url,publish_date,title,url
jpost.com,55f4f5055958a54a71de2766857288dfa66a3320c6248460a44f8ae89f65beac,2024-02-18T10:34:59Z,en,jpost.com,2023-10-25,Israeli women in France working to bring their kidnapped family home,https://www.jpost.com/israel-news/article-770132
jpost.com,caf4c667c26dc9748517307ced0086ff8beee5197990b42bbc02fc4d8b755c1e,2024-04-04T07:41:37Z,en,jpost.com,2024-04-02,Joe Rogan's know-nothing Gaza commentary,https://www.jpost.com/opinion/article-794844
jpost.com,4f14bd5e9bb8089c5a62742bc2025207daedabea16622460127dcdf8dafdfbb3,2023-11-30T01:24:08Z,en,jpost.com,2023-11-28,Hamas attacks Israeli forces in Gaza amid ceasefire extension efforts,https://www.jpost.com/breaking-news/article-775536
jpost.com,cb3891815184673d572aab7e5a6c7873e52f2dc1ede5e4ba29efcbfea059a450,2024-04-20T03:45:35Z,en,jpost.com,2024-04-18,UNRWA chief warns: 'Man-made famine tightening grip' across Gaza,https://www.jpost.com/israel-hamas-war/article-797654
bbc,69d089736694da2d4026aa7c4c56a9b33545732108490edbfa812f9f075e9469,2024-02-17T17:10:46Z,en,bbc.co.uk,2023-11-03,Bowen: Five new realities after four weeks of Israel-Gaza war,https://www.bbc.co.uk/news/world-middle-east-67306902?at_medium=RSS&at_campaign=KARANGA
bbc,96f22009a053d219eb3c989fcc76ea303b7f7962e929a181ad7d618c3de5c035,2024-06-21T02:17:09Z,en,bbc.com,2024-06-21,Gaza war: Charges dropped against Columbia university protesters,https://www.bbc.com/news/articles/cp66d9lg60ro
bbc,ce28f341f4dbb1ad067a3bc0bffe7df88e218e9760f3397a0d066cef95a96d45,2024-02-18T09:43:13Z,en,bbc.co.uk,2023-10-26,Israel Gaza: How much trouble is Keir Starmer in over Middle East stance?,https://www.bbc.co.uk/news/uk-politics-67223796?at_medium=RSS&at_campaign=KARANGA
bbc,56564b5f6d316f3ef64cb4b9386be93905fdb6371b0d6f7abb522a6a6d0d8335,2024-01-29T01:43:51Z,en,bbc.co.uk,2023-10-27,Israel-Gaza War: Your Questions Answered,https://www.bbc.co.uk/programmes/p0gp88tz
bbc,0c0cf03c1f91855e52b50cbd1437bd2292c66c47a9737da084e30b5e0f23e2a6,2024-02-19T17:16:37Z,en,bbc.co.uk,2023-10-07,Watch: How Hamas' shock attack on Israel unfolded,https://www.bbc.co.uk/news/world-middle-east-67041499?at_medium=RSS&at_campaign=KARANGA
bbc,b6476b4f1e291eac6235dacfbd150c0d33db846eaaf1585e7cc87db9adcb9411,2024-07-05T17:24:52Z,en,bbc.com,2024-07-05,Gaza war: 'Breakthrough' heightens hopes of ceasefire deal,https://www.bbc.com/news/articles/cllyz4y6979o
bbc,94f5cad4779360470905ca42014884de042442deaa587aa3eedf3ea6c432edef,2024-04-05T01:47:43Z,en,bbc.co.uk,2024-04-03,Britons killed in Gaza aid strike remembered as heroes,https://www.bbc.co.uk/news/uk-68722758
bbc,608701d27eeef8b4b13cb2e8e00a32518c8a84e17af63a95984e5ec2e9f66e45,2024-04-20T00:53:09Z,en,bbc.co.uk,2024-04-18,EU to tighten Iran sanctions after Israel attack,https://www.bbc.co.uk/news/world-europe-68842436
bbc,6fc946018d9651766d00b9d44bca155546137178e6a407b9c966a77a47238454,2024-02-18T15:10:14Z,en,bbc.com,2023-10-22,UN says second aid convoy enters Gaza as Israel PM warns Hamas war is ‘do or die’,https://www.bbc.com/news/live/world-middle-east-67185260
bbc,a97d020a66393196e2688df27b09e5cd6216489c9d74b01fdfc6ce9dba548d33,2024-02-17T16:52:59Z,en,bbc.co.uk,2023-11-03,Mainz end El Ghazi contract over Israel-Gaza post,https://www.bbc.co.uk/sport/football/67312754?at_medium=RSS&at_campaign=KARANGA
bbc,6e748e1d1d5382f51251cf988e54524bf926eba20d59be72a16a173270c24f73,2024-04-09T01:01:03Z,en,bbc.co.uk,2024-04-07,Thousands of Israelis rally to demand hostage deal,https://www.bbc.co.uk/programmes/p0hp9mjd
bbc,00059de616d40a7853bca9a5affdcfc37580008eaaa0c41c56a03b16c400027c,2024-02-01T01:15:04Z,en,bbc.co.uk,2024-01-30,Hamas says it is studying proposal for new pause in Gaza fighting,https://www.bbc.co.uk/news/world-middle-east-68138853?at_medium=RSS&at_campaign=KARANGA
bbc,9c89964c46243260194c54c30216a191d5355c96aae198b3c3d527410d563802,2023-11-30T00:14:31Z,en,bbc.co.uk,2023-11-28,"Boy, 14, and freelance reporter among Palestinians freed",https://www.bbc.co.uk/news/world-middle-east-67561603?at_medium=RSS&at_campaign=KARANGA
bbc,93afeecd1a61fef9ba6bbd62a6107b3e97147cd9e2dbe748bd36040f34872ef8,2024-07-08T11:31:31Z,en,bbc.com,2024-07-08,Gaza war: Israel hits Gaza City as tanks re-enter central areas,https://www.bbc.com/news/articles/c51yle4m5pzo
bbc,bbbabf52ca814f372d010495e7342c007541dc4d245d042b5e29fa774b778655,2024-05-31T21:30:06Z,en,bbc.com,2024-05-31,Israel-Gaza war: Biden unveils Israeli proposal to end conflict,https://www.bbc.com/news/articles/cw8860gn1nwo
bbc,84e686d07c813b595763174371b5a3ad0f33f97d5d5dcbd9ac8c14e658faf446,2023-12-15T00:44:05Z,en,bbc.co.uk,2023-12-13,Support for Hamas grows among Palestinians in West Bank,https://www.bbc.co.uk/news/world-middle-east-67695861?at_medium=RSS&at_campaign=KARANGA
bbc,1d60183ab74c32d7a143c2d96f98c730fd2b1fa01dbca9cc61535c7589e684b9,2023-11-18T01:26:25Z,en,bbc.co.uk,2023-11-16,Gaza: Belfast-born man confirms his two children will be evacuated,https://www.bbc.co.uk/news/uk-northern-ireland-67436911?at_medium=RSS&at_campaign=KARANGA
bbc,61457076938ed0ed70781d577e67f301770fd90b2e9c77e1ea3139143204c73a,2024-03-12T01:31:19Z,en,bbc.co.uk,2024-03-10,Biden criticises Israel over Gaza,https://www.bbc.co.uk/programmes/w172z09ydx6n844
bbc,8f660d4f34ac82b36d3ddcdea356bc72475c9a4e00ba48b8eec9d25ed0efeac4,2024-09-23T17:23:15Z,en,bbc.com,2024-09-23,Bowen: Israel believes it has weakened Hezbollah but escalation still carries risks,https://www.bbc.com/news/articles/c2kdg7jwvz7o
bbc,e9b2b883ca73d0dd03b0038ef19fcdc91731bc22fdd85ef12dc6decea7061b02,2024-02-19T03:26:39Z,en,bbc.co.uk,2023-10-15,survivor recalls fleeing Israeli festival,https://www.bbc.co.uk/news/world-middle-east-67117157?at_medium=RSS&at_campaign=KARANGA
bbc,e8d8dfc2dd7b153e813f26d5c82701e17b6ed3b2e130f0120b0e359d0d8dc10b,2024-10-01T22:24:49Z,en,bbc.com,2024-10-01,US helped Israel shoot down Iran missiles,https://www.bbc.com/news/articles/clyv0ne41pzo
bbc,6623da73b21ad07798e4756e7974692b6c63f572f54ea08448557a90cf02b0a1,2023-12-08T03:02:18Z,en,bbc.co.uk,2023-12-06,"Israel hostages in Gaza: We have evidence their health worsening, say families",https://www.bbc.co.uk/news/world-middle-east-67640750?at_medium=RSS&at_campaign=KARANGA
bbc,bb891332f045b4556a61aa08017616707080ef69feb938cc6ebea3c23caa004a,2024-04-24T21:09:16Z,en,bbc.co.uk,2024-04-24,'We will keep going': Columbia Gaza protesters dig in,https://www.bbc.co.uk/news/world-us-canada-68886727
bbc,8f62c2343717ad7cbd9f2182cdb543a6d54deae72c34598922e40d02be51adae,2024-05-02T23:31:30Z,en,bbc.co.uk,2024-05-02,"More UK students occupy campuses, in Gaza protest",https://www.bbc.co.uk/news/uk-68944591
bbc,f9ab2bee37fdc6ca0afe2c332be6a529a1a41cafe61155b50d780e2e33c9ddfb,2024-02-19T08:19:12Z,en,bbc.co.uk,2023-10-12,Drone shows aftermath of Israeli airstrikes,https://www.bbc.co.uk/news/world-middle-east-67092441?at_medium=RSS&at_campaign=KARANGA
bbc,681aaf367c3ee4d560b9091185d489c2d281508be288cddfafecce32051e7280,2024-04-09T01:01:02Z,en,bbc.co.uk,2024-04-07,Israel-Gaza: Six months on,https://www.bbc.co.uk/programmes/w172zb8skp48hh8
bbc,32709e718a01eeb20780a2e3bfa2d4ede8d4da3018058420210f96f900ed5b99,2024-02-17T10:41:11Z,en,bbc.co.uk,2023-11-07,Israeli archaeologists help find remains of Hamas attack victims,https://www.bbc.co.uk/news/world-middle-east-67343928?at_medium=RSS&at_campaign=KARANGA
bbc,7a46a14907994a25b6ba79c9f40c84bb8c31442d122e7cc47a45847cd9679cfe,2024-04-17T01:03:58Z,en,bbc.co.uk,2024-04-15,Iran says it has shown 'restraint' following strikes on Israel,https://www.bbc.co.uk/programmes/w172zb8t96r8j0h
bbc,8492cffdcb9e814d277bc8d900185984554844382e21e77d300601d8df0436fc,2023-12-10T00:35:52Z,en,bbc.co.uk,2023-12-08,Palestinian recounts being stripped and driven away by Israeli army,https://www.bbc.co.uk/news/world-middle-east-67666270?at_medium=RSSat_campaign=KARANGA
bbc,c4949cd69423dc7c9126e938981bb5f3ab01e6cce4817df6a325ef7318fe0c15,2023-12-02T01:42:39Z,en,bbc.co.uk,2023-11-30,Three Israelis killed by Palestinian gunmen at Jerusalem bus stop,https://www.bbc.co.uk/news/world-middle-east-67575684?at_medium=RSS&at_campaign=KARANGA
bbc,146a4c2b7b17f9d3ff5a92d6e126b07541c6b5ed1fe62e3f69be4a5f8832cf29,2023-12-10T00:35:48Z,en,bbc.co.uk,2023-12-08,Israel-Gaza: London couple traumatised after fleeing West Bank,https://www.bbc.co.uk/news/uk-england-london-67648377?at_medium=RSSat_campaign=KARANGA
bbc,33a4f3d14bde8dee9fd2ae2a47635644e309064bb3942c518e0352a5fbddd080,2024-02-17T22:26:09Z,en,bbc.co.uk,2023-10-31,Israeli troops seen on the ground in Gaza,https://www.bbc.co.uk/news/world-middle-east-67271255?at_medium=RSS&at_campaign=KARANGA
bbc,1fc7c246c260faf572d97d12386266db73996a12f281452edf9a0cff2b361eed,2024-02-02T05:40:49Z,en,bbc.com,2024-01-30,Hamas says it is studying proposal for new pause in Gaza fighting,https://www.bbc.com/news/world-middle-east-68138853?xtor=AL-72-%5Bpartner%5D-%5Bbbc.news.twitter%5D-%5Bheadline%5D-%5Bnews%5D-%5Bbizdev%5D-%5Bisapi%5D&at_ptr_name=twitter&at_bbc_team=editorial&at_medium=social&at_format=link&at_link_id=9E4C2276
bbc,0594c54c4446309cd3d9aaffa121cb49d516fc5345707c5e882156096dab311e,2024-02-19T11:04:35Z,en,bbc.co.uk,2023-10-11,Man scales Sheffield town hall to remove Israeli flag,https://www.bbc.co.uk/news/uk-england-south-yorkshire-67075181?at_medium=RSS&at_campaign=KARANGA
bbc,0a71c510414bb428d07822f9a7fc444f9e923ca8868705cfb0c5eabd7287f074,2024-03-13T00:54:48Z,en,bbc.co.uk,2024-03-11,Zone of Interest director Jonathan Glazer makes Gaza statement in Oscars speech,https://www.bbc.co.uk/news/entertainment-arts-68531229
bbc,fd1d5e1216055faed151604367f1f5ba6dfb600aa1ab46983fe9d206d1958ba5,2023-12-03T01:10:07Z,en,bbc.co.uk,2023-12-01,Blinken steps up call for Israel to spare civilians in strongest remarks yet,https://www.bbc.co.uk/news/world-us-canada-67586033?at_medium=RSS&at_campaign=KARANGA
bbc,22991d46247e14b1da035b528bb39ff05ebc54f77183f87523bbf207de9110dd,2024-07-20T01:19:26Z,en,bbc.com,2024-07-19,"UK to resume funding UN Gaza aid agency, David Lammy says",https://www.bbc.com/news/articles/cjm9r0w71g8o
bbc,d9a79c0aa790776aca9f41912a9a4d02c358fb8d72dc80e4e92af65a6a334139,2023-11-26T01:58:50Z,en,bbc.com,2023-11-23,Israel Gaza live news: Freed hostages named as they arrive in Israel,https://www.bbc.com/news/live/world-middle-east-67504657
bbc,95dd5af16da5cc9c98c3a3f72361b99a6f80d89c571f4113895e937fe5a6574f,2024-06-09T01:20:48Z,en,bbc.com,2024-06-08,Four hostages seized at Nova festival freed in Gaza raid,https://www.bbc.com/news/articles/cd11z2j34k4o
